Location,ParentLocation,PM25_Value,Average_PM25
Denmark,Europe,10.34,19.244726923076925
Denmark,Europe,10.39,19.244726923076925
Luxembourg,Europe,10.5,19.244726923076925
Switzerland,Europe,10.51,19.244726923076925
Luxembourg,Europe,10.69,19.244726923076925
Russian Federation,Europe,10.8,19.244726923076925
Spain,Europe,10.83,19.244726923076925
Switzerland,Europe,10.86,19.244726923076925
Denmark,Europe,10.88,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,10.95,19.244726923076925
San Marino,Europe,11.0,19.244726923076925
San Marino,Europe,11.0,19.244726923076925
San Marino,Europe,11.0,19.244726923076925
Russian Federation,Europe,11.1,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,11.2,19.244726923076925
Germany,Europe,11.2,19.244726923076925
Spain,Europe,11.33,19.244726923076925
Denmark,Europe,11.5,19.244726923076925
Belgium,Europe,11.51,19.244726923076925
France,Europe,11.55,19.244726923076925
Netherlands (Kingdom of the),Europe,11.57,19.244726923076925
Switzerland,Europe,11.62,19.244726923076925
Austria,Europe,11.64,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,11.66,19.244726923076925
Lithuania,Europe,11.7,19.244726923076925
France,Europe,11.88,19.244726923076925
Russian Federation,Europe,11.99,19.244726923076925
Latvia,Europe,12.15,19.244726923076925
Netherlands (Kingdom of the),Europe,12.27,19.244726923076925
Germany,Europe,12.28,19.244726923076925
Russian Federation,Europe,12.38,19.244726923076925
Germany,Europe,12.47,19.244726923076925
Netherlands (Kingdom of the),Europe,12.49,19.244726923076925
Netherlands (Kingdom of the),Europe,12.65,19.244726923076925
Austria,Europe,12.7,19.244726923076925
Lithuania,Europe,12.92,19.244726923076925
Netherlands (Kingdom of the),Europe,12.93,19.244726923076925
Belgium,Europe,12.95,19.244726923076925
Austria,Europe,12.98,19.244726923076925
France,Europe,12.98,19.244726923076925
Germany,Europe,13.01,19.244726923076925
Malta,Europe,13.11,19.244726923076925
Belgium,Europe,13.13,19.244726923076925
Cyprus,Europe,13.35,19.244726923076925
Belgium,Europe,13.5,19.244726923076925
Greece,Europe,13.58,19.244726923076925
Malta,Europe,13.9,19.244726923076925
France,Europe,13.9,19.244726923076925
Malta,Europe,13.91,19.244726923076925
Germany,Europe,13.94,19.244726923076925
Malta,Europe,14.06,19.244726923076925
Austria,Europe,14.06,19.244726923076925
Lithuania,Europe,14.26,19.244726923076925
Italy,Europe,14.31,19.244726923076925
Belgium,Europe,14.35,19.244726923076925
Lithuania,Europe,14.53,19.244726923076925
Latvia,Europe,14.71,19.244726923076925
Lithuania,Europe,14.8,19.244726923076925
Cyprus,Europe,14.88,19.244726923076925
Cyprus,Europe,14.88,19.244726923076925
Romania,Europe,14.88,19.244726923076925
Ukraine,Europe,14.98,19.244726923076925
Austria,Europe,15.13,19.244726923076925
Republic of Moldova,Europe,15.28,19.244726923076925
Latvia,Europe,15.39,19.244726923076925
Greece,Europe,15.44,19.244726923076925
Republic of Moldova,Europe,15.5,19.244726923076925
Romania,Europe,15.52,19.244726923076925
Greece,Europe,15.61,19.244726923076925
Republic of Moldova,Europe,15.64,19.244726923076925
Cyprus,Europe,15.87,19.244726923076925
Romania,Europe,15.96,19.244726923076925
Republic of Moldova,Europe,16.08,19.244726923076925
Ukraine,Europe,16.16,19.244726923076925
Belarus,Europe,16.34,19.244726923076925
Italy,Europe,16.36,19.244726923076925
Ukraine,Europe,16.58,19.244726923076925
Greece,Europe,16.62,19.244726923076925
Hungary,Europe,16.68,19.244726923076925
Italy,Europe,16.69,19.244726923076925
Cyprus,Europe,16.73,19.244726923076925
Slovenia,Europe,17.09,19.244726923076925
Romania,Europe,17.1,19.244726923076925
Greece,Europe,17.19,19.244726923076925
Republic of Moldova,Europe,17.22,19.244726923076925
Czechia,Europe,17.23,19.244726923076925
Italy,Europe,17.3,19.244726923076925
Hungary,Europe,17.46,19.244726923076925
Hungary,Europe,17.68,19.244726923076925
Ukraine,Europe,17.8,19.244726923076925
Belarus,Europe,17.86,19.244726923076925
Slovenia,Europe,17.9,19.244726923076925
Slovenia,Europe,17.91,19.244726923076925
Latvia,Europe,18.27,19.244726923076925
Czechia,Europe,18.28,19.244726923076925
Romania,Europe,18.34,19.244726923076925
Italy,Europe,18.35,19.244726923076925
Hungary,Europe,18.43,19.244726923076925
Israel,Europe,18.45,19.244726923076925
Albania,Europe,18.6,19.244726923076925
Slovenia,Europe,18.6,19.244726923076925
Ukraine,Europe,18.62,19.244726923076925
Belarus,Europe,18.77,19.244726923076925
Croatia,Europe,18.87,19.244726923076925
Czechia,Europe,18.91,19.244726923076925
Croatia,Europe,19.01,19.244726923076925
Slovakia,Europe,19.01,19.244726923076925
Czechia,Europe,19.03,19.244726923076925
Croatia,Europe,19.1,19.244726923076925
Albania,Europe,19.13,19.244726923076925
Czechia,Europe,19.23,19.244726923076925
Israel,Europe,19.3,19.244726923076925
Croatia,Europe,19.34,19.244726923076925
Albania,Europe,19.39,19.244726923076925
Albania,Europe,19.42,19.244726923076925
Albania,Europe,19.47,19.244726923076925
Slovakia,Europe,19.52,19.244726923076925
Croatia,Europe,19.72,19.244726923076925
Slovakia,Europe,19.82,19.244726923076925
Slovakia,Europe,20.01,19.244726923076925
Hungary,Europe,20.06,19.244726923076925
Bulgaria,Europe,20.22,19.244726923076925
Georgia,Europe,20.34,19.244726923076925
Latvia,Europe,20.35,19.244726923076925
Slovenia,Europe,20.4,19.244726923076925
Israel,Europe,20.43,19.244726923076925
Slovakia,Europe,20.51,19.244726923076925
Israel,Europe,20.64,19.244726923076925
Belarus,Europe,20.92,19.244726923076925
Bulgaria,Europe,21.17,19.244726923076925
Belarus,Europe,21.34,19.244726923076925
Montenegro,Europe,21.38,19.244726923076925
Montenegro,Europe,21.44,19.244726923076925
Poland,Europe,21.47,19.244726923076925
Israel,Europe,21.8,19.244726923076925
Montenegro,Europe,21.99,19.244726923076925
Georgia,Europe,22.27,19.244726923076925
Türkiye,Europe,22.56,19.244726923076925
Türkiye,Europe,22.59,19.244726923076925
Bulgaria,Europe,22.59,19.244726923076925
Georgia,Europe,22.76,19.244726923076925
Türkiye,Europe,22.86,19.244726923076925
Bulgaria,Europe,22.86,19.244726923076925
Bulgaria,Europe,23.15,19.244726923076925
Türkiye,Europe,23.17,19.244726923076925
Montenegro,Europe,23.26,19.244726923076925
Türkiye,Europe,23.41,19.244726923076925
Poland,Europe,23.45,19.244726923076925
Montenegro,Europe,23.77,19.244726923076925
Poland,Europe,24.35,19.244726923076925
Poland,Europe,24.9,19.244726923076925
Georgia,Europe,24.91,19.244726923076925
Serbia,Europe,25.19,19.244726923076925
Poland,Europe,25.56,19.244726923076925
Georgia,Europe,25.94,19.244726923076925
Serbia,Europe,26.27,19.244726923076925
Serbia,Europe,26.43,19.244726923076925
Serbia,Europe,27.03,19.244726923076925
Serbia,Europe,27.5,19.244726923076925
Kazakhstan,Europe,27.76,19.244726923076925
North Macedonia,Europe,27.99,19.244726923076925
Azerbaijan,Europe,28.36,19.244726923076925
North Macedonia,Europe,28.71,19.244726923076925
Bosnia and Herzegovina,Europe,29.31,19.244726923076925
Azerbaijan,Europe,29.39,19.244726923076925
Azerbaijan,Europe,29.93,19.244726923076925
North Macedonia,Europe,30.38,19.244726923076925
Kazakhstan,Europe,30.91,19.244726923076925
Turkmenistan,Europe,31.06,19.244726923076925
Turkmenistan,Europe,31.62,19.244726923076925
Azerbaijan,Europe,31.89,19.244726923076925
Turkmenistan,Europe,31.93,19.244726923076925
Turkmenistan,Europe,31.99,19.244726923076925
Bosnia and Herzegovina,Europe,32.07,19.244726923076925
Azerbaijan,Europe,33.16,19.244726923076925
Armenia,Europe,33.79,19.244726923076925
Turkmenistan,Europe,33.81,19.244726923076925
North Macedonia,Europe,34.61,19.244726923076925
Bosnia and Herzegovina,Europe,34.74,19.244726923076925
Bosnia and Herzegovina,Europe,36.31,19.244726923076925
Kazakhstan,Europe,36.94,19.244726923076925
Armenia,Europe,39.52,19.244726923076925
North Macedonia,Europe,39.56,19.244726923076925
Bosnia and Herzegovina,Europe,39.6,19.244726923076925
Armenia,Europe,40.56,19.244726923076925
Kazakhstan,Europe,41.78,19.244726923076925
Kyrgyzstan,Europe,42.95,19.244726923076925
Armenia,Europe,43.07,19.244726923076925
Kyrgyzstan,Europe,44.6,19.244726923076925
Kazakhstan,Europe,45.28,19.244726923076925
Uzbekistan,Europe,45.4,19.244726923076925
Armenia,Europe,45.42,19.244726923076925
Kyrgyzstan,Europe,46.04,19.244726923076925
Kyrgyzstan,Europe,47.06,19.244726923076925
Kyrgyzstan,Europe,48.55,19.244726923076925
Uzbekistan,Europe,48.7,19.244726923076925
Finland,Europe,5.27,19.244726923076925
Sweden,Europe,5.61,19.244726923076925
Finland,Europe,5.77,19.244726923076925
Iceland,Europe,5.8,19.244726923076925
Uzbekistan,Europe,51.63,19.244726923076925
Uzbekistan,Europe,52.93,19.244726923076925
Uzbekistan,Europe,55.44,19.244726923076925
Tajikistan,Europe,59.79,19.244726923076925
Iceland,Europe,6.03,19.244726923076925
Norway,Europe,6.09,19.244726923076925
Sweden,Europe,6.3,19.244726923076925
Iceland,Europe,6.32,19.244726923076925
Sweden,Europe,6.4,19.244726923076925
Finland,Europe,6.41,19.244726923076925
Iceland,Europe,6.48,19.244726923076925
Norway,Europe,6.62,19.244726923076925
Finland,Europe,6.73,19.244726923076925
Sweden,Europe,6.81,19.244726923076925
Iceland,Europe,6.9,19.244726923076925
Tajikistan,Europe,63.46,19.244726923076925
Tajikistan,Europe,63.77,19.244726923076925
Tajikistan,Europe,67.24,19.244726923076925
Portugal,Europe,7.05,19.244726923076925
Finland,Europe,7.09,19.244726923076925
Estonia,Europe,7.18,19.244726923076925
Sweden,Europe,7.18,19.244726923076925
Norway,Europe,7.38,19.244726923076925
Norway,Europe,7.64,19.244726923076925
Portugal,Europe,7.82,19.244726923076925
Estonia,Europe,7.85,19.244726923076925
Portugal,Europe,7.9,19.244726923076925
Ireland,Europe,7.95,19.244726923076925
Norway,Europe,7.96,19.244726923076925
Tajikistan,Europe,74.15,19.244726923076925
Estonia,Europe,8.11,19.244726923076925
Estonia,Europe,8.17,19.244726923076925
Portugal,Europe,8.22,19.244726923076925
Estonia,Europe,8.24,19.244726923076925
Portugal,Europe,8.63,19.244726923076925
Andorra,Europe,8.66,19.244726923076925
Ireland,Europe,8.74,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,8.81,19.244726923076925
Spain,Europe,9.04,19.244726923076925
Switzerland,Europe,9.07,19.244726923076925
Ireland,Europe,9.27,19.244726923076925
Ireland,Europe,9.28,19.244726923076925
Ireland,Europe,9.29,19.244726923076925
Andorra,Europe,9.35,19.244726923076925
Russian Federation,Europe,9.42,19.244726923076925
Denmark,Europe,9.49,19.244726923076925
Andorra,Europe,9.73,19.244726923076925
Andorra,Europe,9.73,19.244726923076925
Luxembourg,Europe,9.77,19.244726923076925
Monaco,Europe,9.97,19.244726923076925
Monaco,Europe,9.97,19.244726923076925
Monaco,Europe,9.97,19.244726923076925
Luxembourg,Europe,9.97,19.244726923076925
Denmark,Europe,10.01,19.244726923076925
Portugal,Europe,10.03,19.244726923076925
Andorra,Europe,10.15,19.244726923076925
Malta,Europe,10.33,19.244726923076925
Russian Federation,Europe,10.46,19.244726923076925
Luxembourg,Europe,10.49,19.244726923076925
Andorra,Europe,10.56,19.244726923076925
Andorra,Europe,10.56,19.244726923076925
Luxembourg,Europe,10.71,19.244726923076925
Russian Federation,Europe,10.74,19.244726923076925
Monaco,Europe,10.77,19.244726923076925
Monaco,Europe,10.77,19.244726923076925
Monaco,Europe,10.77,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,10.83,19.244726923076925
France,Europe,10.91,19.244726923076925
Denmark,Europe,10.91,19.244726923076925
Spain,Europe,10.94,19.244726923076925
Denmark,Europe,10.97,19.244726923076925
Luxembourg,Europe,11.03,19.244726923076925
Switzerland,Europe,11.18,19.244726923076925
Spain,Europe,11.22,19.244726923076925
Luxembourg,Europe,11.28,19.244726923076925
Switzerland,Europe,11.38,19.244726923076925
Lithuania,Europe,11.46,19.244726923076925
Luxembourg,Europe,11.48,19.244726923076925
Denmark,Europe,11.49,19.244726923076925
Russian Federation,Europe,11.62,19.244726923076925
San Marino,Europe,11.72,19.244726923076925
San Marino,Europe,11.72,19.244726923076925
San Marino,Europe,11.72,19.244726923076925
Switzerland,Europe,11.76,19.244726923076925
Spain,Europe,11.77,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,11.82,19.244726923076925
Latvia,Europe,11.85,19.244726923076925
Germany,Europe,11.9,19.244726923076925
Russian Federation,Europe,12.0,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,12.09,19.244726923076925
Denmark,Europe,12.16,19.244726923076925
Netherlands (Kingdom of the),Europe,12.2,19.244726923076925
Spain,Europe,12.33,19.244726923076925
Austria,Europe,12.54,19.244726923076925
Belgium,Europe,12.57,19.244726923076925
France,Europe,12.58,19.244726923076925
Switzerland,Europe,12.59,19.244726923076925
United Kingdom of Great Britain and Northern Ireland,Europe,12.6,19.244726923076925
Lithuania,Europe,12.65,19.244726923076925
France,Europe,12.95,19.244726923076925
Netherlands (Kingdom of the),Europe,12.99,19.244726923076925
Germany,Europe,13.07,19.244726923076925
Netherlands (Kingdom of the),Europe,13.2,19.244726923076925
Germany,Europe,13.27,19.244726923076925
Netherlands (Kingdom of the),Europe,13.38,19.244726923076925
Malta,Europe,13.51,19.244726923076925
Netherlands (Kingdom of the),Europe,13.66,19.244726923076925
Austria,Europe,13.72,19.244726923076925
Germany,Europe,13.85,19.244726923076925
Lithuania,Europe,13.95,19.244726923076925
Austria,Europe,13.98,19.244726923076925
France,Europe,14.15,19.244726923076925
Belgium,Europe,14.22,19.244726923076925
Lithuania,Europe,14.23,19.244726923076925
Malta,Europe,14.31,19.244726923076925
Malta,Europe,14.32,19.244726923076925
Latvia,Europe,14.39,19.244726923076925
Belgium,Europe,14.41,19.244726923076925
Ukraine,Europe,14.43,19.244726923076925
Cyprus,Europe,14.47,19.244726923076925
Malta,Europe,14.48,19.244726923076925
Lithuania,Europe,14.51,19.244726923076925
Republic of Moldova,Europe,14.74,19.244726923076925
Romania,Europe,14.83,19.244726923076925
Belgium,Europe,14.84,19.244726923076925
Germany,Europe,14.85,19.244726923076925
Republic of Moldova,Europe,14.97,19.244726923076925
Latvia,Europe,15.06,19.244726923076925
Greece,Europe,15.08,19.244726923076925
Republic of Moldova,Europe,15.1,19.244726923076925
Austria,Europe,15.14,19.244726923076925
France,Europe,15.16,19.244726923076925
Italy,Europe,15.35,19.244726923076925
Romania,Europe,15.43,19.244726923076925
Republic of Moldova,Europe,15.54,19.244726923076925
Ukraine,Europe,15.57,19.244726923076925
Belarus,Europe,15.63,19.244726923076925
Belgium,Europe,15.8,19.244726923076925
Romania,Europe,15.96,19.244726923076925
Ukraine,Europe,15.99,19.244726923076925
Cyprus,Europe,16.12,19.244726923076925
Cyprus,Europe,16.12,19.244726923076925
Austria,Europe,16.27,19.244726923076925
Hungary,Europe,16.45,19.244726923076925
Republic of Moldova,Europe,16.66,19.244726923076925
Czechia,Europe,17.03,19.244726923076925
Belarus,Europe,17.11,19.244726923076925
Greece,Europe,17.13,19.244726923076925
Slovenia,Europe,17.15,19.244726923076925
Ukraine,Europe,17.17,19.244726923076925
Romania,Europe,17.17,19.244726923076925
Cyprus,Europe,17.18,19.244726923076925
Hungary,Europe,17.21,19.244726923076925
Greece,Europe,17.32,19.244726923076925
Hungary,Europe,17.41,19.244726923076925
Italy,Europe,17.55,19.244726923076925
Latvia,Europe,17.91,19.244726923076925
Italy,Europe,17.91,19.244726923076925
Belarus,Europe,17.94,19.244726923076925
Ukraine,Europe,17.97,19.244726923076925
Slovenia,Europe,17.98,19.244726923076925
Slovenia,Europe,17.99,19.244726923076925
Czechia,Europe,18.07,19.244726923076925
Cyprus,Europe,18.1,19.244726923076925
Hungary,Europe,18.14,19.244726923076925
Greece,Europe,18.44,19.244726923076925
Romania,Europe,18.48,19.244726923076925
Italy,Europe,18.56,19.244726923076925
Slovenia,Europe,18.68,19.244726923076925
Croatia,Europe,18.69,19.244726923076925
Czechia,Europe,18.74,19.244726923076925
Czechia,Europe,18.82,19.244726923076925
Croatia,Europe,18.91,19.244726923076925
Croatia,Europe,18.93,19.244726923076925
Slovakia,Europe,18.95,19.244726923076925
Czechia,Europe,18.98,19.244726923076925
Greece,Europe,19.06,19.244726923076925
Albania,Europe,19.16,19.244726923076925
Croatia,Europe,19.19,19.244726923076925
Slovakia,Europe,19.47,19.244726923076925
Croatia,Europe,19.51,19.244726923076925
Italy,Europe,19.69,19.244726923076925
Hungary,Europe,19.71,19.244726923076925
Albania,Europe,19.77,19.244726923076925
Slovakia,Europe,19.79,19.244726923076925
Slovakia,Europe,19.96,19.244726923076925
Latvia,Europe,19.97,19.244726923076925
Israel,Europe,20.0,19.244726923076925
Belarus,Europe,20.03,19.244726923076925
Albania,Europe,20.1,19.244726923076925
Albania,Europe,20.12,19.244726923076925
Albania,Europe,20.14,19.244726923076925
Bulgaria,Europe,20.24,19.244726923076925
Slovakia,Europe,20.41,19.244726923076925
Belarus,Europe,20.44,19.244726923076925
Slovenia,Europe,20.47,19.244726923076925
Israel,Europe,20.81,19.244726923076925
Bulgaria,Europe,21.16,19.244726923076925
Poland,Europe,21.38,19.244726923076925
Georgia,Europe,21.42,19.244726923076925
Montenegro,Europe,21.58,19.244726923076925
Montenegro,Europe,21.62,19.244726923076925
Montenegro,Europe,21.99,19.244726923076925
Israel,Europe,22.07,19.244726923076925
Israel,Europe,22.29,19.244726923076925
Bulgaria,Europe,22.56,19.244726923076925
Türkiye,Europe,22.71,19.244726923076925
Türkiye,Europe,22.76,19.244726923076925
Bulgaria,Europe,22.83,19.244726923076925
Türkiye,Europe,23.07,19.244726923076925
Bulgaria,Europe,23.12,19.244726923076925
Poland,Europe,23.36,19.244726923076925
Montenegro,Europe,23.4,19.244726923076925
Georgia,Europe,23.43,19.244726923076925
Türkiye,Europe,23.45,19.244726923076925
Israel,Europe,23.57,19.244726923076925
Türkiye,Europe,23.74,19.244726923076925
Montenegro,Europe,23.89,19.244726923076925
Georgia,Europe,23.92,19.244726923076925
Poland,Europe,24.26,19.244726923076925
Poland,Europe,24.81,19.244726923076925
Serbia,Europe,25.12,19.244726923076925
Poland,Europe,25.45,19.244726923076925
Georgia,Europe,26.17,19.244726923076925
Serbia,Europe,26.17,19.244726923076925
Serbia,Europe,26.28,19.244726923076925
Serbia,Europe,26.9,19.244726923076925
Georgia,Europe,27.26,19.244726923076925
Serbia,Europe,27.39,19.244726923076925
North Macedonia,Europe,28.38,19.244726923076925
Bosnia and Herzegovina,Europe,28.79,19.244726923076925
North Macedonia,Europe,29.12,19.244726923076925
Kazakhstan,Europe,29.33,19.244726923076925
Azerbaijan,Europe,29.74,19.244726923076925
